Time, Body Count
0.0000254300,10119 
0.0000254400,10119 
0.0000254500,10119 
0.0000254600,10119 
0.0000254700,10119 
0.0000254800,10119 
0.0000254900,10119 
0.0000255000,10119 
0.0000255100,10119 
0.0000255200,10119 
0.0000255300,10119 
0.0000255400,10119 
0.0000255500,10119 
0.0000255600,10119 
0.0000255700,10119 
0.0000255800,10119 
0.0000255900,10119 
0.0000256000,10119 
0.0000256100,10119 
0.0000256200,10119 
0.0000256300,10119 
0.0000256400,10119 
0.0000256500,10119 
0.0000256600,10119 
0.0000256700,10119 
0.0000256800,10119 
0.0000256900,10119 
0.0000257000,10119 
0.0000257100,10119 
0.0000257200,10119 
0.0000257300,10119 
0.0000257400,10119 
0.0000257500,10119 
0.0000257600,10119 
0.0000257700,10119 
0.0000257800,10119 
0.0000257900,10119 
0.0000258000,10119 
0.0000258100,10119 
0.0000258200,10119 
0.0000258300,10119 
0.0000258400,10119 
0.0000258500,10119 
0.0000258600,10119 
0.0000258700,10119 
0.0000258800,10119 
0.0000258900,10119 
0.0000259000,10119 
0.0000259100,10119 
0.0000259200,10119 
0.0000259300,10119 
0.0000259400,10119 
0.0000259500,10119 
0.0000259600,10119 
0.0000259700,10119 
0.0000259800,10119 
0.0000259900,10119 
0.0000260000,10119 
0.0000260100,10119 
0.0000260200,10119 
0.0000260300,10119 
0.0000260400,10119 
0.0000260500,10119 
0.0000260600,10119 
0.0000260700,10119 
0.0000260800,10119 
0.0000260900,10119 
0.0000261000,10119 
0.0000261100,10119 
0.0000261200,10119 
0.0000261300,10119 
0.0000261400,10119 
0.0000261500,10119 
0.0000261600,10119 
0.0000261700,10119 
0.0000261800,10119 
0.0000261900,10119 
0.0000262000,10119 
0.0000262100,10119 
0.0000262200,10119 
0.0000262300,10119 
0.0000262400,10119 
0.0000262500,10119 
0.0000262600,10119 
0.0000262700,10119 
0.0000262800,10119 
0.0000262900,10119 
0.0000263000,10119 
0.0000263100,10119 
0.0000263200,10119 
0.0000263300,10119 
0.0000263400,10119 
0.0000263500,10119 
0.0000263600,10119 
0.0000263700,10119 
0.0000263800,10119 
0.0000263900,10119 
0.0000264000,10119 
0.0000264100,10119 
0.0000264200,10119 
0.0000264300,10119 
0.0000264400,10119 
0.0000264500,10119 
0.0000264600,10119 
0.0000264700,10119 
0.0000264800,10119 
0.0000264900,10119 
0.0000265000,10119 
0.0000265100,10119 
0.0000265200,10119 
0.0000265300,10119 

end at 15:59
start at 15:48

// CONFIGS
bool adaptiveTimeStepCheck = true; // If true, then use adaptive timestep
bool useParaview = true; // if true, write paraview related files.
bool runParallel = true; // if set to parallel; then we run it in series.

double defaultTimeStepSize = 0.00000001;
double smallSizeLimit = 1e-8; // If variables are smaller than this then it might as well be zero.

int numberOfIterations = 20; // When using the collision iteration (for different timesteps)
bool isCsvCollisionWrite = false; // if set to true, it will generate a csv of two bodies and data to show their collision.
bool terminateOnCollision = false; // if set to true, terminate the program after a collision
bool collisionIterate = false; // iterates through multiple rounds, halving the timestep size as it goes.
bool writeTimerCount = false; //if true, saves runtime logs of every simulation

bool isCsvBodyCountWrite = true; // if true, will write a csv that counts the number of bodies over time.

// writer variables
bool printBodiesInfo = false; // prints the bodies and their data
bool printTimestampInfo = true;// print timestamp if true

double referenceDistance = -1.95; // If measuring error, use this value as the reference!

// Tools to manage random spacebodies
// (This is utilised by initiating spacebodies without any parameters.)
bool RandomBodies = true;
int NumberOfRandomBodies = 20000;
double randomSimTFinal = 200.0;
double fMin = -0.000001; // random double min
double fMax = 0.000001; // random double max

// double seed = 12321321;

double seed = 0;

// Generates a random set of bodies.
void generateRandomBodies(Body* b){
  std::cout <<"Generating Random Bodies.. \n";
  for (int i = 0; i < NumberOfBodies; i++){
    double random_value[7];
    for(int j = 0; j < 7; j++){
      // generate random double
      double f = (double)rand() / RAND_MAX;
      f = fMin + f * (fMax - fMin);
      random_value[j] = f;
    }
    // initialise the bodies values.
    for(int k = 0; k < 3; k++){
      b[i].x[k] = random_value[k];
      // b[i].v[k] = random_value[k+3] * 100;
      b[i].v[k] = 0.0;
      // b[i].x[k] = round( random_value[k] * 100.0 ) / 100.0; // round position to 1dp
      // b[i].v[k] = round( random_value[k+3] * 100.0 ) / 100.0; // round velocity to 1dp
      b[i].force[k] = 0;
    }
    b[i].mass = fabs(random_value[6]/10000); // make sure the mass has a positive value!
  }
  std::cout <<"Finished Generating Random Bodies \n";
}
